Source;Word;Article;Forms;Wortart;Genus;URL;nur_im_Plural;BUCHMEIER_rank;BUCHMEIER_freq;LEEDS_rank;LEEDS_freq;LEIPZIG_rank;HERMIT_rank;HERMIT_freq
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Bürgermeister;;;;;;;2154.0;955;1693.0;44.21;763.0;1952.0;5720.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Büro;das;;Substantiv;neutr.;https://www.dwds.de/wb/B%C3%BCro;0.0;806.0;3213;1803.0;41.35;2009.0;660.0;22253.0
LEEDS,LEIPZIG;Bürokratie;;;;;;;;;4708.0;12.68;7911.0;;
HERMIT,LEIPZIG;Büros;;;;;;;;;;;3600.0;8539.0;863.0
B1;Bürste;die;;Substantiv;fem.;https://www.dwds.de/wb/B%C3%BCrste;0.0;;;;;;;
BUCHMEIER,HERMIT;büßen;;;;;;;7549.0;187;;;;5684.0;1463.0
BUCHMEIER,LEEDS,LEIPZIG;ca;;;;;;;6100.0;250;3418.0;19.34;3979.0;;
A2;Cafeteria;die;;Substantiv;fem.;https://www.dwds.de/wb/Cafeteria;0.0;;;;;;;
A1,BUCHMEIER,HERMIT,LEIPZIG;Café;das;;Substantiv;neutr.;https://www.dwds.de/wb/Caf%C3%A9;0.0;4979.0;328;;;5437.0;4470.0;2003.0
BUCHMEIER,HERMIT;Cal;;;;;;;6076.0;251;;;;5111.0;1666.0
BUCHMEIER,HERMIT;Cameron;;;;;;;5990.0;256;;;;5415.0;1554.0
BUCHMEIER,HERMIT;Camp;;;;;;;4305.0;394;;;;4007.0;2290.0
BUCHMEIER,HERMIT,LEEDS;can;;;;;;;7548.0;187;4159.0;14.96;;3802.0;2453.0
BUCHMEIER,HERMIT;Captain;;;;;;;757.0;3519;;;;570.0;27491.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Carl;;;;;;;2527.0;782;4096.0;15.21;9832.0;2428.0;4341.0
BUCHMEIER,HERMIT;Carla;;;;;;;4418.0;381;;;;5941.0;1387.0
HERMIT,LEEDS;Carlo;;;;;;;;;4974.0;11.72;;7744.0;985.0
BUCHMEIER,HERMIT;Carlos;;;;;;;3865.0;455;;;;2875.0;3480.0
BUCHMEIER,HERMIT;Carmen;;;;;;;8713.0;155;;;;5994.0;1373.0
BUCHMEIER,HERMIT;Carol;;;;;;;4175.0;412;;;;3449.0;2767.0
BUCHMEIER,HERMIT;Caroline;;;;;;;6458.0;231;;;;2836.0;3534.0
BUCHMEIER,HERMIT;Carrie;;;;;;;9692.0;135;;;;2623.0;3936.0
BUCHMEIER,HERMIT;Carson;;;;;;;5488.0;285;;;;5370.0;1568.0
BUCHMEIER,HERMIT;Carter;;;;;;;2129.0;968;;;;1814.0;6213.0
BUCHMEIER,HERMIT;Casey;;;;;;;3222.0;579;;;;3661.0;2569.0
BUCHMEIER,HERMIT;Casino;;;;;;;8344.0;164;;;;7424.0;1041.0
BUCHMEIER,HERMIT;Cassie;;;;;;;9856.0;132;;;;8163.0;916.0
BUCHMEIER,HERMIT;Cat;;;;;;;9908.0;131;;;;5678.0;1463.0
BUCHMEIER,HERMIT;Catherine;;;;;;;8660.0;156;;;;3105.0;3158.0
BUCHMEIER,HERMIT;Cathy;;;;;;;9003.0;149;;;;6008.0;1370.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;CD;die;;Substantiv;fem.;https://www.dwds.de/wb/CD#1;0.0;8197.0;168;2074.0;35.91;4964.0;9288.0;772.0
LEEDS,LEIPZIG;CDU;;;;;;;;;1360.0;55.68;303.0;;
BUCHMEIER,HERMIT;Celia;;;;;;;3400.0;539;;;;9106.0;793.0
A1,BUCHMEIER,BW1,HERMIT,LEEDS,LEO739,NRW422;Cent;der;;Substantiv;mask.;https://www.dwds.de/wb/Cent;0.0;3244.0;573;3973.0;15.87;;2850.0;3507.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Center;;;;;;;8152.0;169;3439.0;19.21;5061.0;8119.0;925.0
BUCHMEIER,HERMIT;Central;;;;;;;6836.0;214;;;;5679.0;1463.0
BUCHMEIER,HERMIT;Cents;;;;;;;8851.0;152;;;;9857.0;714.0
BUCHMEIER,HERMIT;Chad;;;;;;;7547.0;187;;;;7701.0;991.0
BUCHMEIER,HERMIT;Champagner;;;;;;;3544.0;512;;;;2517.0;4146.0
BUCHMEIER,HERMIT;Champion;;;;;;;6532.0;228;;;;5841.0;1417.0
BUCHMEIER,HERMIT;Chan;;;;;;;6502.0;229;;;;7083.0;1103.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Chance;die;;Substantiv;fem.;https://www.dwds.de/wb/Chance;0.0;573.0;5169;574.0;127.5;685.0;542.0;29888.0
BUCHMEIER,HERMIT,LEIPZIG;Chancen;;;;;;;3344.0;550;;;972.0;2787.0;3630.0
BUCHMEIER,HERMIT;Chandler;;;;;;;2133.0;966;;;;5197.0;1632.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Chaos;;;;;;;2785.0;695;3558.0;18.35;3575.0;2370.0;4482.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Charakter;;;;;;;4721.0;351;1023.0;74.24;2533.0;4493.0;1988.0
FEHLER200,FEHLER400;Charisma;;;;;;;;;;;;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Charles;;;;;;;2208.0;923;4670.0;12.8;6658.0;1419.0;8532.0
BUCHMEIER,HERMIT;Charley;;;;;;;8768.0;154;;;;9699.0;731.0
BUCHMEIER,HERMIT;Charlie;;;;;;;1091.0;2182;;;;914.0;14515.0
BUCHMEIER,HERMIT,LEIPZIG;Charlotte;;;;;;;5093.0;318;;;6684.0;2609.0;3960.0
BUCHMEIER,HERMIT;charmant;;;;;;;7883.0;177;;;;4923.0;1758.0
BUCHMEIER,HERMIT,LEIPZIG;Charme;;;;;;;7978.0;174;;;5562.0;6260.0;1302.0
BUCHMEIER,HERMIT;Chase;;;;;;;3181.0;590;;;;3983.0;2310.0
A2;chatten;;;Verb;;https://www.dwds.de/wb/chatten;0.0;;;;;;;
BUCHMEIER,HERMIT;Chauffeur;;;;;;;9855.0;132;;;;7653.0;1000.0
BUCHMEIER,HERMIT;Check;;;;;;;8493.0;160;;;;6492.0;1238.0
BUCHMEIER,HERMIT;checken;;;;;;;9466.0;139;;;;7269.0;1069.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Chef;der;;Substantiv;mask.;https://www.dwds.de/wb/Chef;0.0;1327.0;1696;1626.0;46.18;781.0;1036.0;12195.0
A2,BUCHMEIER,HERMIT;Chefin;die;;Substantiv;fem.;https://www.dwds.de/wb/Chefin;0.0;7240.0;199;;;;6221.0;1313.0
HERMIT,LEIPZIG;Chefs;;;;;;;;;;;5885.0;9548.0;744.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Chemie;;;;;;;8412.0;162;3891.0;16.32;4066.0;7949.0;950.0
BUCHMEIER,HERMIT,LEIPZIG;Chemikalien;;;;;;;9968.0;130;;;8569.0;9311.0;770.0
BUCHMEIER,HERMIT;Chen;;;;;;;7268.0;198;;;;7707.0;991.0
B1;chic;;;Adjektiv;;https://www.dwds.de/wb/chic;0.0;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;Chicago;;;;;;;3172.0;592;;;6020.0;2494.0;4189.0
BUCHMEIER,HERMIT;Chief;;;;;;;2592.0;758;;;;2089.0;5176.0
LEEDS,LEIPZIG;Chile;;;;;;;;;4954.0;11.77;7178.0;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;China;;;;;;;3086.0;611;893.0;84.07;879.0;2866.0;3489.0
BUCHMEIER,HERMIT,LEIPZIG;Chinesen;;;;;;;3278.0;565;;;5670.0;4293.0;2107.0
BUCHMEIER,HERMIT,LEEDS;Chinesisch;;;;;;;9854.0;132;1679.0;44.48;;6071.0;1352.0
BUCHMEIER,HERMIT,LEIPZIG;chinesische;;;;;;;7546.0;187;;;4113.0;7016.0;1115.0
BUCHMEIER,HERMIT,LEIPZIG;chinesischen;;;;;;;6437.0;232;;;2783.0;7567.0;1014.0
BUCHMEIER,HERMIT;Chip;;;;;;;4399.0;383;;;;4540.0;1959.0
B1;Chipkarte;die;;Substantiv;fem.;https://www.dwds.de/wb/Chipkarte;0.0;;;;;;;
BUCHMEIER,HERMIT;Chips;;;;;;;5354.0;295;;;;5738.0;1445.0
BUCHMEIER,HERMIT;Chirurg;;;;;;;8305.0;165;;;;8116.0;925.0
BUCHMEIER,HERMIT;Chirurgen;;;;;;;8196.0;168;;;;9068.0;796.0
BUCHMEIER,HERMIT;Chloe;;;;;;;1415.0;1561;;;;2749.0;3702.0
HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;Chor;der;;Substantiv;;;;;;3884.0;16.33;4833.0;6972.0;1123.0
BUCHMEIER,HERMIT;Chris;;;;;;;1836.0;1159;;;;1849.0;6067.0
HERMIT,LEEDS;Christ;;;;;;;;;1658.0;45.25;;8750.0;834.0
HERMIT,LEIPZIG;Christen;;;;;;;;;;;4275.0;8328.0;893.0
HERMIT,LEEDS;Christi;;;;;;;;;3642.0;17.76;;8683.0;843.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Christian;;;;;;;5728.0;270;1799.0;41.53;2527.0;3926.0;2358.0
BUCHMEIER,HERMIT,LEIPZIG;Christina;;;;;;;5549.0;281;;;9646.0;7816.0;972.0
BUCHMEIER,HERMIT,LEIPZIG;Christine;;;;;;;6767.0;217;;;4615.0;4674.0;1888.0
LEEDS,LEIPZIG;Christoph;;;;;;;;;2994.0;22.79;5347.0;;
BUCHMEIER,HERMIT,LEIPZIG;Christopher;;;;;;;5471.0;286;;;9929.0;4257.0;2129.0
BUCHMEIER,HERMIT,LEEDS;Christus;;;;;;;4318.0;392;2286.0;32.08;;3482.0;2738.0
FEHLER200,FEHLER400;Chrysantheme;;;;;;;;;;;;;
BUCHMEIER,HERMIT;Chuck;;;;;;;1773.0;1203;;;;1752.0;6479.0
BUCHMEIER,HERMIT;CIA;;;;;;;2522.0;783;;;;2645.0;3896.0
BUCHMEIER,HERMIT;Ciao;;;;;;;5081.0;319;;;;3020.0;3287.0
BUCHMEIER,HERMIT;Cindy;;;;;;;9173.0;145;;;;4542.0;1956.0
A1;circa;;;Adverb;;https://www.dwds.de/wb/circa;0.0;;;;;;;
A2;Circus;der;;Substantiv;mask.;https://www.dwds.de/wb/Circus;0.0;;;;;;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;City;;;;;;;2188.0;933;3786.0;16.84;4016.0;1802.0;6265.0
BUCHMEIER,HERMIT;Claire;;;;;;;1302.0;1753;;;;1638.0;7090.0
BUCHMEIER,HERMIT;Clark;;;;;;;1945.0;1082;;;;1532.0;7724.0
BUCHMEIER,HERMIT;Claude;;;;;;;9269.0;143;;;;6232.0;1308.0
HERMIT,LEEDS,LEIPZIG;Claudia;;;;;;;;;4363.0;13.99;5250.0;6657.0;1199.0
BUCHMEIER,HERMIT;Clayton;;;;;;;7947.0;175;;;;8710.0;840.0
FEHLER200,FEHLER400;Clementine;;;;;;;;;;;;;
BUCHMEIER,HERMIT;Cleveland;;;;;;;8230.0;167;;;;8265.0;903.0
BUCHMEIER,HERMIT;clever;;;;;;;3834.0;459;;;;3092.0;3182.0
BUCHMEIER,HERMIT;Cliff;;;;;;;4853.0;339;;;;8933.0;812.0
BUCHMEIER,BW3,HERMIT;Clown;der;;Substantiv;;;;4566.0;366;;;;4630.0;1908.0
BUCHMEIER,HERMIT;Clowns;;;;;;;8712.0;155;;;;9018.0;800.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Club;der;;Substantiv;mask.;https://www.dwds.de/wb/Club;0.0;2128.0;970;2706.0;25.95;3427.0;1727.0;6628.0
BUCHMEIER,HERMIT,LEIPZIG;Clubs;;;;;;;9542.0;138;;;7846.0;8245.0;905.0
BUCHMEIER,HERMIT;Clyde;;;;;;;5959.0;258;;;;7533.0;1021.0
A1,BUCHMEIER,HERMIT,LEEDS;cm;;;Symbol;;https://www.dwds.de/wb/cm;0.0;5939.0;259;2394.0;30.32;;6407.0;1261.0
BUCHMEIER,HERMIT,LEIPZIG;Coach;;;;;;;9332.0;142;;;5533.0;4259.0;2127.0
BUCHMEIER,HERMIT,LEEDS;Code;;;;;;;2262.0;888;2954.0;23.2;;2237.0;4794.0
BUCHMEIER,HERMIT;Codes;;;;;;;6853.0;213;;;;9001.0;802.0
BUCHMEIER,HERMIT;Cody;;;;;;;5819.0;265;;;;6441.0;1250.0
B1;Coiffeur;der;;Substantiv;mask.;https://www.dwds.de/wb/Coiffeur;0.0;;;;;;;
B1;Coiffeuse;die;;Substantiv;fem.;https://www.dwds.de/wb/Coiffeuse;0.0;;;;;;;
BUCHMEIER,HERMIT;Cola;;;;;;;5303.0;299;;;;5637.0;1475.0
BUCHMEIER,HERMIT;Cole;;;;;;;4893.0;336;;;;2978.0;3333.0
BUCHMEIER,HERMIT;Colin;;;;;;;7029.0;206;;;;6713.0;1183.0
BUCHMEIER,HERMIT;College;;;;;;;2200.0;926;;;;1847.0;6070.0
BUCHMEIER,HERMIT;Collins;;;;;;;9414.0;140;;;;5025.0;1713.0
BUCHMEIER,HERMIT;Colonel;;;;;;;1633.0;1321;;;;1189.0;10446.0
BUCHMEIER,HERMIT;Colorado;;;;;;;8379.0;163;;;;9359.0;764.0
BUCHMEIER,HERMIT;Colt;;;;;;;9541.0;138;;;;3887.0;2389.0
BUCHMEIER,HERMIT;come;;;;;;;9967.0;130;;;;5090.0;1680.0
A2,BW1;Comic;der;;Substantiv;mask.;https://www.dwds.de/wb/Comic;0.0;;;;;;;
BUCHMEIER,HERMIT;Commander;;;;;;;2388.0;834;;;;1779.0;6353.0
FEHLER200,FEHLER400;Commitment;;;;;;;;;;;;;
HERMIT,LEIPZIG;Company;;;;;;;;;;;7751.0;9501.0;749.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739,NRW422;Computer;der;;Substantiv;mask.;https://www.dwds.de/wb/Computer;0.0;1259.0;1824;823.0;90.88;1154.0;1231.0;10052.0
BUCHMEIER,HERMIT;Connie;;;;;;;8571.0;158;;;;7362.0;1053.0
BUCHMEIER,HERMIT;Connor;;;;;;;5395.0;292;;;;3932.0;2353.0
BUCHMEIER,HERMIT;Conrad;;;;;;;4524.0;369;;;;5721.0;1450.0
HERMIT,LEIPZIG;Container;;;;;;;;;;;7078.0;8935.0;812.0
BUCHMEIER,HERMIT,LEEDS;cool;;;;;;;1047.0;2310;3676.0;17.56;;769.0;17909.0
BUCHMEIER,HERMIT;coole;;;;;;;7054.0;205;;;;6301.0;1288.0
BUCHMEIER,HERMIT;cooler;;;;;;;8411.0;162;;;;7845.0;967.0
BUCHMEIER,HERMIT;Cooper;;;;;;;3963.0;441;;;;3445.0;2773.0
BUCHMEIER,HERMIT;Cop;;;;;;;3167.0;594;;;;2596.0;3985.0
BUCHMEIER,HERMIT;Cops;;;;;;;3324.0;555;;;;2810.0;3570.0
BUCHMEIER,HERMIT;Cordelia;;;;;;;8817.0;153;;;;8390.0;884.0
B1,BUCHMEIER,HERMIT;Couch;die;;Substantiv;fem.;https://www.dwds.de/wb/Couch;0.0;5025.0;324;;;;3814.0;2446.0
BUCHMEIER,HERMIT;County;;;;;;;5327.0;297;;;;4398.0;2047.0
B1,BUCHMEIER,HERMIT;Cousin;der;;Substantiv;mask.;https://www.dwds.de/wb/Cousin;0.0;3191.0;587;;;;2289.0;4685.0
B1,BUCHMEIER,HERMIT;Cousine;die;;Substantiv;fem.;https://www.dwds.de/wb/Cousine;0.0;6006.0;255;;;;3815.0;2445.0
B1;Couvert;das;;Substantiv;neutr.;https://www.dwds.de/wb/Couvert;0.0;;;;;;;
BUCHMEIER,HERMIT;Cowboy;;;;;;;4973.0;329;;;;4780.0;1836.0
BUCHMEIER,HERMIT;Craig;;;;;;;5626.0;276;;;;4978.0;1731.0
BUCHMEIER,HERMIT;Crawford;;;;;;;9742.0;134;;;;8969.0;807.0
A2;Creme;die;;Substantiv;fem.;https://www.dwds.de/wb/Creme;0.0;;;;;;;
BUCHMEIER,HERMIT;Crew;;;;;;;3252.0;571;;;;2496.0;4184.0
A2;Crème;die;;Substantiv;fem.;https://www.dwds.de/wb/Cr%C3%A8me;0.0;;;;;;;
LEEDS,LEIPZIG;CSU;;;;;;;;;3962.0;15.92;931.0;;
BUCHMEIER,HERMIT;CTU;;;;;;;1381.0;1604;;;;7903.0;957.0
BUCHMEIER,HERMIT;Curtis;;;;;;;3135.0;600;;;;4578.0;1936.0
BUCHMEIER,HERMIT;Cäsar;;;;;;;3817.0;461;;;;7130.0;1096.0
A1,B1,BUCHMEIER,BW1,HERMIT,LEEDS,LEIPZIG,LEO739,NRW111;da;;;Adverb;;https://www.dwds.de/wb/da#1;0.0;61.0;67905;63.0;1356.44;120.0;44.0;564244.0
A2,BUCHMEIER,FEHLER300,HERMIT,LEEDS,LEIPZIG;dabei;;;Pronominaladverb;;https://www.dwds.de/wb/dabei;0.0;327.0;9188;120.0;579.66;183.0;301.0;57923.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Dach;das;;Substantiv;neutr.;https://www.dwds.de/wb/Dach;0.0;1741.0;1230;2537.0;28.2;2419.0;1710.0;6713.0
BW1;Dachs;der;;Substantiv;;;;;;;;;;
BUCHMEIER,HERMIT,LEIPZIG;dachte;;;;;;;226.0;14298;;;3591.0;203.0;92867.0
BUCHMEIER,HERMIT;dachten;;;;;;;1595.0;1357;;;;1411.0;8570.0
BUCHMEIER,HERMIT;dachtest;;;;;;;4382.0;385;;;;2945.0;3381.0
BUCHMEIER,HERMIT;Dad;;;;;;;453.0;6639;;;;366.0;46472.0
BUCHMEIER,HERMIT;Daddy;;;;;;;1124.0;2103;;;;826.0;16329.0
BUCHMEIER,HERMIT;Dads;;;;;;;8378.0;163;;;;5859.0;1412.0
BUCHMEIER,FEHLER300,HERMIT,LEEDS,LEIPZIG;dadurch;;;;;;;2729.0;713;385.0;186.41;801.0;1963.0;5673.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dafür;;;Pronominaladverb;;https://www.dwds.de/wb/daf%C3%BCr;0.0;319.0;9543;188.0;365.88;213.0;245.0;75302.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dagegen;;;Pronominaladverb;;https://www.dwds.de/wb/dagegen;0.0;1157.0;2030;491.0;147.36;308.0;961.0;13607.0
BUCHMEIER,HERMIT,LEIPZIG;daheim;;;;;;;4407.0;382;;;6627.0;3376.0;2854.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;daher;;;Pronominaladverb;;https://www.dwds.de/wb/daher;0.0;3335.0;552;278.0;254.72;602.0;1529.0;7771.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dahin;;;Pronominaladverb;;https://www.dwds.de/wb/dahin;0.0;1260.0;1822;1395.0;54.19;1464.0;1093.0;11442.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dahinter;;;;;;;2926.0;657;2922.0;23.52;5153.0;2559.0;4083.0
BUCHMEIER,HERMIT;Daisy;;;;;;;7914.0;176;;;;3834.0;2431.0
BUCHMEIER,HERMIT;Dale;;;;;;;3903.0;450;;;;5405.0;1556.0
BUCHMEIER,HERMIT;Dallas;;;;;;;6075.0;251;;;;6167.0;1328.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;damals;;;Adverb;;https://www.dwds.de/wb/damals;0.0;985.0;2480;411.0;178.15;395.0;748.0;18434.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Dame;die;;Substantiv;fem.;https://www.dwds.de/wb/Dame;0.0;1296.0;1761;1340.0;56.28;3297.0;1051.0;12010.0
BUCHMEIER,HERMIT,LEIPZIG;Damen;;;;;;;1374.0;1616;;;3356.0;1102.0;11371.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;damit;;;Pronominaladverb;;https://www.dwds.de/wb/damit#1;0.0;162.0;21036;91.0;809.85;118.0;145.0;150635.0
BUCHMEIER,HERMIT;Damm;;;;;;;8897.0;151;;;;9295.0;771.0
BUCHMEIER,HERMIT;Dampf;;;;;;;9131.0;146;;;;7052.0;1110.0
BUCHMEIER,HERMIT;Dan;;;;;;;1337.0;1678;;;;1838.0;6106.0
BUCHMEIER,HERMIT;Dana;;;;;;;4690.0;354;;;;4307.0;2100.0
B1,BUCHMEIER,BW3,FEHLER300,HERMIT,LEEDS,LEIPZIG,LEO739,NRW111;danach;;;Pronominaladverb;;https://www.dwds.de/wb/danach;0.0;1050.0;2294;501.0;144.94;767.0;686.0;20649.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;daneben;;;Pronominaladverb;;https://www.dwds.de/wb/daneben;0.0;3483.0;525;2259.0;32.48;3982.0;3145.0;3101.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Daniel;;;;;;;2521.0;783;2621.0;27.15;5331.0;1602.0;7272.0
BUCHMEIER,HERMIT;Danielle;;;;;;;6133.0;248;;;;9864.0;713.0
BUCHMEIER,HERMIT;Daniels;;;;;;;5435.0;289;;;;6958.0;1128.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Dank;der;;Substantiv;mask.;https://www.dwds.de/wb/Dank;0.0;420.0;7036;1211.0;62.39;2370.0;346.0;49155.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dankbar;;;Adjektiv;;https://www.dwds.de/wb/dankbar;0.0;2203.0;925;3416.0;19.35;7490.0;1714.0;6689.0
BUCHMEIER,HERMIT;Dankbarkeit;;;;;;;8659.0;156;;;;6680.0;1191.0
A1,BUCHMEIER,HERMIT,LEEDS;danke;;;Partikel;;https://www.dwds.de/wb/danke;0.0;136.0;26062;3342.0;19.89;;98.0;227937.0
A1,BUCHMEIER,BW1,HERMIT,LEEDS;danken;;du dankst, Dank;Verb;;https://www.dwds.de/wb/danken;0.0;1825.0;1168;1515.0;50.35;;1481.0;8074.0
BUCHMEIER,HERMIT;Dankeschön;;;;;;;5666.0;274;;;;4545.0;1954.0
A1,BUCHMEIER,BW1,FEHLER100,FEHLER300,HERMIT,LEEDS,LEIPZIG,LEO739,NRW111;dann;;;Adverb;;https://www.dwds.de/wb/dann;0.0;87.0;45618;57.0;1565.39;75.0;60.0;429424.0
BUCHMEIER,HERMIT;Danny;;;;;;;1783.0;1197;;;;1387.0;8723.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dar;;;;;;;6999.0;207;845.0;89.06;1475.0;5626.0;1479.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;daran;;;;;;;385.0;7681;350.0;201.45;429.0;342.0;50081.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;darauf;;;Pronominaladverb;;https://www.dwds.de/wb/darauf;0.0;481.0;6110;200.0;336.0;280.0;385.0;43236.0
HERMIT,LEEDS,LEIPZIG;daraufhin;;;;;;;;;1795.0;41.67;2005.0;9792.0;720.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;daraus;;;;;;;2179.0;937;819.0;91.26;1397.0;1757.0;6456.0
BUCHMEIER,HERMIT;Darcy;;;;;;;8766.0;154;;;;9216.0;780.0
BUCHMEIER,HERMIT,LEIPZIG,LEO739,NRW422;darf;;;;;;;505.0;5812;;;384.0;277.0;64161.0
BUCHMEIER,HERMIT;darfst;;;;;;;1226.0;1880;;;;1045.0;12146.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;darin;;;;;;;1345.0;1667;442.0;161.8;744.0;1103.0;11359.0
BUCHMEIER,HERMIT;Darling;;;;;;;6292.0;239;;;;5380.0;1563.0
LEEDS,LEIPZIG;Darmstadt;;;;;;;;;4926.0;11.88;3812.0;;
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;darstellen;;;Verb;;https://www.dwds.de/wb/darstellen;0.0;9411.0;140;533.0;135.59;4081.0;8738.0;835.0
BUCHMEIER,LEIPZIG;Darsteller;;;;;;;6877.0;212;;;8286.0;;
B1,BUCHMEIER,LEEDS,LEIPZIG;Darstellung;die;;Substantiv;fem.;https://www.dwds.de/wb/Darstellung;0.0;8896.0;151;1138.0;66.38;1410.0;;
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;darum;;;;;;;713.0;3928;535.0;135.53;984.0;428.0;37424.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;darunter;;;;;;;5038.0;323;1125.0;67.6;813.0;3633.0;2594.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;darüber;;;Pronominaladverb;;https://www.dwds.de/wb/dar%C3%BCber;0.0;396.0;7528;277.0;255.51;381.0;330.0;51711.0
A1,BUCHMEIER,BW1,HERMIT,LEIPZIG,LEO739,NRW111;das;;;bestimmter Artikel;neutr.;https://www.dwds.de/wb/das#1;0.0;7.0;326943;;;8.0;3.0;3122198.0
LEEDS,LEIPZIG;Dasein;;;;;;;;;3652.0;17.7;9210.0;;
A2,BUCHMEIER,FEHLER200,FEHLER400,HERMIT,LEEDS,LEIPZIG;dass;;;Konjunktion;;https://www.dwds.de/wb/dass;0.0;26.0;123254;34.0;2705.45;261.0;24.0;879520.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dasselbe;;;Demonstrativpronomen;neutr.;https://www.dwds.de/wb/dasselbe;0.0;1590.0;1362;2364.0;30.7;6538.0;1097.0;11414.0
BUCHMEIER,HERMIT;Data;;;;;;;3647.0;490;;;;4850.0;1792.0
BUCHMEIER,HERMIT;Date;;;;;;;1979.0;1063;;;;1660.0;6993.0
A2,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Datei;die;;Substantiv;fem.;https://www.dwds.de/wb/Datei;0.0;8089.0;171;1388.0;54.37;6393.0;8130.0;923.0
BUCHMEIER,HERMIT,LEIPZIG;Dateien;;;;;;;6382.0;235;;;9270.0;7394.0;1048.0
B1,BUCHMEIER,HERMIT,LEIPZIG;Daten;;;Substantiv;;https://www.dwds.de/wb/Daten;1.0;2009.0;1045;;;551.0;2059.0;5246.0
BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Datenbank;;;;;;;7028.0;206;2404.0;30.16;3967.0;6227.0;1310.0
BUCHMEIER,HERMIT;Dates;;;;;;;9641.0;136;;;;8411.0;881.0
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG,LEO739;Datum;das;;Substantiv;neutr.;https://www.dwds.de/wb/Datum;0.0;5680.0;273;389.0;185.55;3660.0;5267.0;1605.0
B1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;Dauer;die;;Substantiv;fem.;https://www.dwds.de/wb/Dauer;0.0;9377.0;141;1565.0;48.37;1781.0;8069.0;932.0
LEEDS,LEIPZIG;dauerhaft;;;;;;;;;2390.0;30.4;6530.0;;
A1,BUCHMEIER,HERMIT,LEEDS,LEIPZIG;dauern;;;Verb;;https://www.dwds.de/wb/dauern#1;0.0;1607.0;1349;1011.0;74.96;2963.0;1528.0;7776.0
B1,BUCHMEIER,HERMIT,LEEDS;dauernd;;;partizipiales Adjektiv;;https://www.dwds.de/wb/dauernd;0.0;3076.0;613;3220.0;20.84;;2605.0;3971.0
BUCHMEIER,HERMIT,LEIPZIG;dauert;;;;;;;1402.0;1572;;;2701.0;1084.0;11606.0
BUCHMEIER,HERMIT,LEIPZIG;dauerte;;;;;;;6116.0;249;;;5409.0;5030.0;1710.0
BUCHMEIER,BW1,HERMIT;Daumen;der;;Substantiv;;;;5080.0;319;;;;4382.0;2060.0
BUCHMEIER,HERMIT;Dave;;;;;;;2902.0;662;;;;2360.0;4502.0
