Source;Word;Lemma_spacy;Article;Forms;Wortart;Genus;URL;nur_im_Plural;Case_spacy;Number_spacy;Degree_spacy;PronType_spacy;VerbForm_spacy;IPA_phoneme;SAMPA_phoneme
B1;Asyl;Asyl;das;;Substantiv;neut.;https://www.dwds.de/wb/Asyl;0.0;Nom;Sing;;;;ˈɑzyːl;"""Azy:l"
B1;Atem;Atem;der;;Substantiv;mask.;https://www.dwds.de/wb/Atem;0.0;Nom;Sing;;;;ˈɑːtəm;"""A:t@m"
B1;Au;Au;;;Symbol;fem.;https://www.dwds.de/wb/Au#3;0.0;Nom;Sing;;;;ˈaʊ;"""aU"
B1;Aufenthalt;Aufenthalt;der;;Substantiv;mask.;https://www.dwds.de/wb/Aufenthalt;0.0;Nom;Sing;;;;ˈaʊfənthˌalt;"""aUf@nth%alt"
B1;Aufforderung;Aufforderung;die;;Substantiv;fem.;https://www.dwds.de/wb/Aufforderung;0.0;Nom;Sing;;;;ˈaʊffˌɔɾdərˌʊŋ;"""aUff%O4d@r%UN"
A1,BW1;Aufgabe;Aufgabe;die;;Substantiv;fem.;https://www.dwds.de/wb/Aufgabe;0.0;Nom;Sing;;;;ˈaʊfɡˌɑːbə;"""aUfɡ%A:b@"
B1;Aufnahme;Aufnahme;die;;Substantiv;fem.;https://www.dwds.de/wb/Aufnahme;0.0;Nom;Sing;;;;ˈaʊfnˌɑːmə;"""aUfn%A:m@"
B1;Auftrag;Auftrag;der;;Substantiv;mask.;https://www.dwds.de/wb/Auftrag;0.0;Nom;Sing;;;;ˈaʊftɾˌɑːk;"""aUft4%A:k"
B1;Auftritt;Auftritt;der;;Substantiv;mask.;https://www.dwds.de/wb/Auftritt;0.0;Nom;Sing;;;;ˈaʊftɾˌɪt;"""aUft4%It"
A1;Aufzug;Aufzug;der;;Substantiv;mask.;https://www.dwds.de/wb/Aufzug;0.0;Nom;Sing;;;;ˈaʊftsˌuːk;"""aUfts%u:k"
A1;Auge;Auge;das;;Substantiv;neut.;https://www.dwds.de/wb/Auge;0.0;Nom;Sing;;;;ˈaʊɡə;"""aUɡ@"
B1;Augenblick;Augenblick;der;;Substantiv;mask.;https://www.dwds.de/wb/Augenblick;0.0;Acc;Sing;;;;ˈaʊɡənblˌɪk;"""aUɡ@nbl%Ik"
A1,BW1;August;August;der;;Substantiv;mask.;https://www.dwds.de/wb/August#1;0.0;Nom;Sing;;;;ˈaʊɡʊst;"""aUɡUst"
A2;Ausbildung;Ausbildung;die;;Substantiv;fem.;https://www.dwds.de/wb/Ausbildung;0.0;Nom;Sing;;;;ˈaʊsbˌɪldʊŋ;"""aUsb%IldUN"
B1;Ausdruck;Ausdruck;der;;Substantiv;mask.;https://www.dwds.de/wb/Ausdruck#1;0.0;Nom;Sing;;;;ˈaʊsdɾˌʊk;"""aUsd4%Uk"
B1;Ausfahrt;Ausfahrt;die;;Substantiv;;https://www.dwds.de/wb/Ausfahrt;0.0;;Sing;;;Fin;ˈaʊsfˌɑːɾt;"""aUsf%A:4t"
A1;Ausflug;Ausflug;der;;Substantiv;mask.;https://www.dwds.de/wb/Ausflug;0.0;Nom;Sing;;;;ˈaʊsflˌuːk;"""aUsfl%u:k"
B1;Ausgabe;Ausgabe;die;;Substantiv;fem.;https://www.dwds.de/wb/Ausgabe;0.0;Nom;Sing;;;;ˈaʊsɡˌɑːbə;"""aUsɡ%A:b@"
A1;Ausgang;Ausgang;der;;Substantiv;mask.;https://www.dwds.de/wb/Ausgang;0.0;Nom;Sing;;;;ˈaʊsɡˌaŋ;"""aUsɡ%aN"
B1;Aushilfe;Aushilfe;die;;Substantiv;fem.;https://www.dwds.de/wb/Aushilfe;0.0;Nom;Sing;;;;ˈaʊshˌɪlfə;"""aUsh%Ilf@"
A1;Auskunft;Auskunft;die;;Substantiv;fem.;https://www.dwds.de/wb/Auskunft;0.0;Nom;Sing;;;;ˈaʊskʊnft;"""aUskUnft"
A1;Ausland;Ausland;das;;Substantiv;neut.;https://www.dwds.de/wb/Ausland;0.0;Nom;Sing;;;;ˈaʊslˌant;"""aUsl%ant"
A1;Ausländer;Ausländer;der;;Substantiv;mask.;https://www.dwds.de/wb/Ausl%C3%A4nder;0.0;Nom;Plur;;;;ˈaʊslˌɛndɜ;"""aUsl%End3"
B1;Ausnahme;Ausnahme;die;;Substantiv;fem.;https://www.dwds.de/wb/Ausnahme;0.0;Nom;Sing;;;;ˈaʊsnˌɑːmə;"""aUsn%A:m@"
A1;Aussage;Aussage;die;;Substantiv;fem.;https://www.dwds.de/wb/Aussage;0.0;Nom;Sing;;;;ˈaʊszˌɑːɡə;"""aUsz%A:ɡ@"
B1;Aussprache;Aussprache;die;;Substantiv;fem.;https://www.dwds.de/wb/Aussprache;0.0;Nom;Sing;;;;ˈaʊsʃpɾˌɑːxə;"""aUsSp4%A:x@"
A2;Ausstellung;Ausstellung;die;;Substantiv;fem.;https://www.dwds.de/wb/Ausstellung;0.0;Nom;Sing;;;;ˈaʊsʃtˌɛlʊŋ;"""aUsSt%ElUN"
B1;Auswahl;Auswahl;die;;Substantiv;fem.;https://www.dwds.de/wb/Auswahl;0.0;Nom;Sing;;;;ˈaʊsvˌɑːl;"""aUsv%A:l"
A1;Ausweis;Ausweis;der;;Substantiv;mask.;https://www.dwds.de/wb/Ausweis;0.0;Nom;Sing;;;;ˈaʊsvˌaɪs;"""aUsv%aIs"
A1;Auto;Auto;das;;Substantiv;neut.;https://www.dwds.de/wb/Auto;0.0;Nom;Sing;;;;ˈaʊtoː;"""aUto:"
A1;Autobahn;Autobahn;die;;Substantiv;fem.;https://www.dwds.de/wb/Autobahn;0.0;Nom;Sing;;;;ˈaʊtoːbˌɑːn;"""aUto:b%A:n"
A1;Automat;Automat;der;;Substantiv;mask.;https://www.dwds.de/wb/Automat;0.0;Nom;Sing;;;;ˌaʊtoːmˈɑːt;"%aUto:m""A:t"
B1;Autor;Autor;der;;Substantiv;mask.;https://www.dwds.de/wb/Autor;0.0;Nom;Sing;;;;ˈaʊtoːɾ;"""aUto:4"
B1;Autorin;Autorin;die;;Substantiv;fem.;https://www.dwds.de/wb/Autorin;0.0;Nom;Sing;;;;ˈaʊtoːrˌɪn;"""aUto:r%In"
BW3;Axt;Axt;die;Äxte;Substantiv;fem.;;;Nom;Sing;;;;ˈakst;"""akst"
A1,BW1;Baby;Baby;das;Babys;Substantiv;;https://www.dwds.de/wb/Baby;0.0;;;;;;(en)bˈeɪbi(de);"(en)b""eIbi(de)"
A2;Babysitter;Babysitter;der;;Substantiv;mask.;https://www.dwds.de/wb/Babysitter;0.0;Nom;Sing;;;;(en)bˈeɪbɪsˌɪtə(de);"(en)b""eIbIs%It@(de)"
BW1;Bach;Bach;der;Bäche;Substantiv;mask.;;;Nom;Sing;;;;bˈax;"b""ax"
B1;Backofen;Backofe;der;;Substantiv;mask.;https://www.dwds.de/wb/Backofen;0.0;Nom;Plur;;;;bˈakoːfən;"b""ako:f@n"
B1;Backrohr;Backrohr;das;;Substantiv;neut.;https://www.dwds.de/wb/Backrohr;0.0;Nom;Sing;;;;bˈakɾoːɾ;"b""ak4o:4"
A1,BW3;Bad;Bad;das;Bäder;Substantiv;neut.;https://www.dwds.de/wb/Bad;0.0;Nom;Sing;;;;bˈɑːt;"b""A:t"
B1;Badewanne;Badewanne;die;;Substantiv;fem.;https://www.dwds.de/wb/Badewanne;0.0;Nom;Sing;;;;bˈɑdeːvˌanə;"b""Ade:v%an@"
A1;Bahn;Bahn;die;;Substantiv;fem.;https://www.dwds.de/wb/Bahn;0.0;Nom;Sing;;;;bˈɑːn;"b""A:n"
A1;Bahnhof;Bahnhof;der;;Substantiv;mask.;https://www.dwds.de/wb/Bahnhof;0.0;Nom;Sing;;;;bˈɑːnhoːf;"b""A:nho:f"
A1;Bahnsteig;Bahnsteig;der;;Substantiv;mask.;https://www.dwds.de/wb/Bahnsteig;0.0;Nom;Sing;;;;bˈɑːnstaɪk;"b""A:nstaIk"
A1;Balkon;Balkon;der;;Substantiv;mask.;https://www.dwds.de/wb/Balkon;0.0;Nom;Sing;;;;balkˈoːn;"balk""o:n"
A2,BW3;Ball;Ball;der;Bälle;Substantiv;mask.;https://www.dwds.de/wb/Ball#1;0.0;Nom;Sing;;;;bˈal;"b""al"
B1;Ballett;Ballett;das;;Substantiv;neut.;https://www.dwds.de/wb/Ballett;0.0;Nom;Sing;;;;balˈɛt;"bal""Et"
A1;Banane;Banane;die;;Substantiv;fem.;https://www.dwds.de/wb/Banane;0.0;Nom;Sing;;;;banˈɑːnə;"ban""A:n@"
B1;Bancomat;Bancomat;der;;Substantiv;mask.;https://www.dwds.de/wb/Bancomat;0.0;;;;;;bˌankoːmˈɑːt;"b%anko:m""A:t"
B1;Bancomatkarte;bancomatkarte;die;;Substantiv;fem.;https://www.dwds.de/wb/Bancomatkarte;0.0;Nom;Sing;;;;bˈankoːmˌatkaɾtə;"b""anko:m%atka4t@"
A2,BW3;Band;Band;die;Bänder;Substantiv;fem.;https://www.dwds.de/wb/Band#3;0.0;Nom;Sing;;;;bˈant;"b""ant"
A1,BW1;Bank;Bank;die;Bänke;Substantiv;fem.;https://www.dwds.de/wb/Bank#1;0.0;Nom;Sing;;;;bˈaŋk;"b""aNk"
B1;Bankleitzahl;Bankleitzahl;die;;Substantiv;fem.;https://www.dwds.de/wb/Bankleitzahl;0.0;Nom;Sing;;;;bˈaŋklaɪtsˌɑːl;"b""aNklaIts%A:l"
B1;Bankomat;Bankomat;der;;Substantiv;mask.;https://www.dwds.de/wb/Bankomat;0.0;Nom;Sing;;;;bˌankoːmˈɑːt;"b%anko:m""A:t"
B1;Bankomatkarte;bankomatkarte;die;;Substantiv;fem.;https://www.dwds.de/wb/Bankomatkarte;0.0;Nom;Plur;;;;bˈankoːmˌatkaɾtə;"b""anko:m%atka4t@"
B1;Bar;Bar;die;;Substantiv;;https://www.dwds.de/wb/Bar#1;0.0;;;;;;bˈɑːɾ;"b""A:4"
B1;Bargeld;Bargeld;das;;Substantiv;neut.;https://www.dwds.de/wb/Bargeld;0.0;Nom;Sing;;;;bˈaɾɡɛlt;"b""a4ɡElt"
B1;Bart;Bart;der;;Substantiv;mask.;https://www.dwds.de/wb/Bart;0.0;Nom;Sing;;;;bˈaɾt;"b""a4t"
A2;Basketball;Basketball;der;;Substantiv;mask.;https://www.dwds.de/wb/Basketball;0.0;Nom;Sing;;;;bˈaskɛtbˌal;"b""askEtb%al"
B1;Batterie;Batterie;die;;Substantiv;fem.;https://www.dwds.de/wb/Batterie#1;0.0;Nom;Sing;;;;bˌateːrˈiː;"b%ate:r""i:"
B1;Bau;Bau;der;;Substantiv;mask.;https://www.dwds.de/wb/Bau;0.0;Nom;Sing;;;;bˈaʊ;"b""aU"
A1;Bauch;Bauch;der;;Substantiv;mask.;https://www.dwds.de/wb/Bauch;0.0;Nom;Sing;;;;bˈaʊx;"b""aUx"
B1;Bauer;Bauer;der;;Substantiv;mask.;https://www.dwds.de/wb/Bauer#1;0.0;Nom;Sing;;;;bˈaʊɜ;"b""aU3"
B1;Bauernhof;Bauernhof;der;;Substantiv;mask.;https://www.dwds.de/wb/Bauernhof;0.0;Nom;Sing;;;;bˈaʊɜnhˌoːf;"b""aU3nh%o:f"
A1,BW1;Baum;Baum;der;Bäume;Substantiv;mask.;https://www.dwds.de/wb/Baum;0.0;Acc;Sing;;;;bˈaʊm;"b""aUm"
A2;Baustelle;Baustelle;die;;Substantiv;fem.;https://www.dwds.de/wb/Baustelle;0.0;Nom;Sing;;;;bˈaʊʃtɛlə;"b""aUStEl@"
A1;Beamte;Beamter;;;Substantiv;mask.;https://www.dwds.de/wb/Beamte;0.0;Nom;Plur;;;;bəˈamtə;"b@""amt@"
B1;Beamtin;Beamtin;die;;Substantiv;fem.;https://www.dwds.de/wb/Beamtin;0.0;Nom;Sing;;;;bəˈamtɪn;"b@""amtIn"
B1;Bedarf;Bedarf;der;;Substantiv;mask.;https://www.dwds.de/wb/Bedarf;0.0;Nom;Sing;;;;bədˈaɾf;"b@d""a4f"
B1;Bedeutung;Bedeutung;die;;Substantiv;fem.;https://www.dwds.de/wb/Bedeutung;0.0;Nom;Sing;;;;bədˈɔøtʊŋ;"b@d""O2tUN"
B1;Bedienungsanleitung;Bedienungsanleitung;die;;Substantiv;fem.;https://www.dwds.de/wb/Bedienungsanleitung;0.0;Nom;Sing;;;;bədˈiːnʊŋsˌanlaɪtˌʊŋ;"b@d""i:nUNs%anlaIt%UN"
B1;Bedingung;Bedingung;die;;Substantiv;fem.;https://www.dwds.de/wb/Bedingung;0.0;Nom;Sing;;;;bədˈɪŋʊŋ;"b@d""INUN"
BW3;Beere;Beere;die;;Substantiv;;;;Nom;Sing;Cmp;;;bˈeːrə;"b""e:r@"
B1;Beginn;Beginn;der;;Substantiv;mask.;https://www.dwds.de/wb/Beginn;0.0;Nom;Sing;;;;bəɡˈɪn;"b@ɡ""In"
B1;Begründung;Begründung;die;;Substantiv;fem.;https://www.dwds.de/wb/Begr%C3%BCndung;0.0;Nom;Sing;;;;bəɡɾˈʏndʊŋ;"b@ɡ4""YndUN"
B1;Behörde;Behörde;die;;Substantiv;fem.;https://www.dwds.de/wb/Beh%C3%B6rde;0.0;Nom;Sing;;;;bəhˈœɾdə;"b@h""94d@"
A1,BW1;Bein;Bein;das;;Substantiv;neut.;https://www.dwds.de/wb/Bein;0.0;Nom;Sing;;;;bˈaɪn;"b""aIn"
A1;Beispiel;Beispiel;das;;Substantiv;neut.;https://www.dwds.de/wb/Beispiel;0.0;Nom;Sing;;;;bˈaɪʃpiːl;"b""aISpi:l"
B1;Beitrag;Beitrag;der;;Substantiv;mask.;https://www.dwds.de/wb/Beitrag;0.0;Nom;Sing;;;;bˈaɪtɾɑːk;"b""aIt4A:k"
A1;Bekannte;bekannte;;;Substantiv;fem., mask.;https://www.dwds.de/wb/Bekannte;0.0;Nom;Plur;;;;bəkˈantə;"b@k""ant@"
B1;Beleg;Beleg;der;;Substantiv;mask.;https://www.dwds.de/wb/Beleg;0.0;Nom;Sing;;;;bəlˈeːk;"b@l""e:k"
B1;Benzin;Benzin;das;;Substantiv;neut.;https://www.dwds.de/wb/Benzin;0.0;Nom;Sing;;;;bɛntsˈiːn;"bEnts""i:n"
B1;Beratung;Beratung;die;;Substantiv;fem.;https://www.dwds.de/wb/Beratung;0.0;Nom;Sing;;;;bərˈɑtʊŋ;"b@r""AtUN"
B1;Bereich;Bereich;der;;Substantiv;mask.;https://www.dwds.de/wb/Bereich;0.0;Nom;Sing;;;;bərˈaɪç;"b@r""aIC"
A2,BW3;Berg;Berg;der;Berge, bergig;Substantiv;mask.;https://www.dwds.de/wb/Berg;0.0;Nom;Sing;;;;bˈɛɾk;"b""E4k"
B1;Bericht;Bericht;der;;Substantiv;mask.;https://www.dwds.de/wb/Bericht;0.0;Nom;Sing;;;;bərˈɪçt;"b@r""ICt"
A1;Beruf;Beruf;der;;Substantiv;mask.;https://www.dwds.de/wb/Beruf;0.0;Nom;Sing;;;;bərˈuːf;"b@r""u:f"
A2;Bescheid;Bescheid;der;;Substantiv;mask.;https://www.dwds.de/wb/Bescheid;0.0;Acc;Sing;;;;bəʃˈaɪt;"b@S""aIt"
B1;Beschreibung;Beschreibung;die;;Substantiv;fem.;https://www.dwds.de/wb/Beschreibung;0.0;Nom;Sing;;;;bəʃrˈaɪbʊŋ;"b@Sr""aIbUN"
B1;Beschäftigung;Beschäftigung;die;;Substantiv;fem.;https://www.dwds.de/wb/Besch%C3%A4ftigung;0.0;Nom;Sing;;;;bəʃˈɛftɪɡˌʊŋ;"b@S""EftIɡ%UN"
BW1;Besen;Besen;der;;Substantiv;mask.;;;Nom;Sing;;;;bˈeːzən;"b""e:z@n"
B1;Besprechung;Besprechung;die;;Substantiv;fem.;https://www.dwds.de/wb/Besprechung;0.0;Nom;Sing;;;;bəʃpɾˈɛçʊŋ;"b@Sp4""ECUN"
B1;Besserung;Besserung;die;;Substantiv;fem.;https://www.dwds.de/wb/Besserung;0.0;Nom;Sing;;;;bˈɛsərˌʊŋ;"b""Es@r%UN"
B1;Bestätigung;Bestätigung;die;;Substantiv;fem.;https://www.dwds.de/wb/Best%C3%A4tigung;0.0;Nom;Sing;;;;bəʃtˈɛːtɪɡˌʊŋ;"b@St""E:tIɡ%UN"
A2;Besuch;Besuch;der;;Substantiv;mask.;https://www.dwds.de/wb/Besuch;0.0;Nom;Sing;;;;bəzˈuːx;"b@z""u:x"
B1;Betrag;Betrag;der;;Substantiv;mask.;https://www.dwds.de/wb/Betrag;0.0;Nom;Sing;;;;bətɾˈɑːk;"b@t4""A:k"
B1;Betreuer;Betreuer;der;;Substantiv;mask.;https://www.dwds.de/wb/Betreuer;0.0;Acc;;;;;bətɾˈɔøɜ;"b@t4""O23"
B1;Betreuerin;Betreuerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Betreuerin;0.0;Nom;Sing;;;;bətɾˈɔøərˌɪn;"b@t4""O2@r%In"
B1;Betreuung;Betreuung;die;;Substantiv;fem.;https://www.dwds.de/wb/Betreuung;0.0;Nom;Sing;;;;bətɾˈɔøʊŋ;"b@t4""O2UN"
B1;Betrieb;Betrieb;der;;Substantiv;mask.;https://www.dwds.de/wb/Betrieb;0.0;Nom;Sing;;;;bətɾˈiːp;"b@t4""i:p"
B1;Betriebsrat;Betriebsrat;der;;Substantiv;mask.;https://www.dwds.de/wb/Betriebsrat;0.0;Nom;Sing;;;;bətɾiːpsrˈɑːt;"b@t4i:psr""A:t"
B1;Betriebsrätin;Betriebsrätin;die;;Substantiv;fem.;https://www.dwds.de/wb/Betriebsr%C3%A4tin;0.0;Nom;Sing;;;;bətɾˈiːpsrɛːtˌɪn;"b@t4""i:psrE:t%In"
A1,BW3;Bett;Bett;das;;Substantiv;neut.;https://www.dwds.de/wb/Bett;0.0;Nom;Sing;;;;bˈɛt;"b""Et"
B1;Bevölkerung;Bevölkerung;die;;Substantiv;fem.;https://www.dwds.de/wb/Bev%C3%B6lkerung;0.0;Nom;Sing;;;;bəfˈœlkərˌʊŋ;"b@f""9lk@r%UN"
B1;Beweis;Beweis;der;;Substantiv;mask.;https://www.dwds.de/wb/Beweis;0.0;Nom;Sing;;;;bəvˈaɪs;"b@v""aIs"
A2;Bewerbung;Bewerbung;die;;Substantiv;fem.;https://www.dwds.de/wb/Bewerbung;0.0;Nom;Sing;;;;bəvˈɛɾbʊŋ;"b@v""E4bUN"
B1;Bewohner;Bewohner;der;;Substantiv;mask.;https://www.dwds.de/wb/Bewohner;0.0;Nom;Plur;;;;bəvˈoːnɜ;"b@v""o:n3"
B1;Bewohnerin;Bewohnerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Bewohnerin;0.0;Nom;Sing;;;;bəvˈoːnərˌɪn;"b@v""o:n@r%In"
B1;Beziehung;Beziehung;die;;Substantiv;fem.;https://www.dwds.de/wb/Beziehung;0.0;Nom;Sing;;;;bətsˈiːʊŋ;"b@ts""i:UN"
BW3;Biber;Biber;der;;Substantiv;mask.;;;Nom;Sing;;;;bˈiːbɜ;"b""i:b3"
A2;Bibliothek;Bibliothek;die;;Substantiv;fem.;https://www.dwds.de/wb/Bibliothek;0.0;Nom;Sing;;;;bˌɪblɪoːtˈeːk;"b%IblIo:t""e:k"
A1;Bier;Bier;das;;Substantiv;neut.;https://www.dwds.de/wb/Bier;0.0;Nom;Sing;;;;bˈiːɾ;"b""i:4"
A1;Bild;Bild;das;;Substantiv;neut.;https://www.dwds.de/wb/Bild;0.0;Nom;Sing;;;;bˈɪlt;"b""Ilt"
B1;Bildschirm;Bildschirm;der;;Substantiv;mask.;https://www.dwds.de/wb/Bildschirm;0.0;Nom;Sing;;;;bˈɪltʃɪɾm;"b""IltSI4m"
B1;Billet;Billet;das;;Substantiv;;https://www.dwds.de/wb/Billet;0.0;;;;;;bˈɪlət;"b""Il@t"
B1;Billett;Billett;das;;Substantiv;neut.;https://www.dwds.de/wb/Billett;0.0;Nom;Sing;;;;bɪlˈɛt;"bIl""Et"
B1;Biologie;Biologie;die;;Substantiv;fem.;https://www.dwds.de/wb/Biologie;0.0;Nom;Sing;;;;bˌɪoːloːɡˈiː;"b%Io:lo:ɡ""i:"
A1,BW1;Birne;Birne;die;;Substantiv;fem.;https://www.dwds.de/wb/Birne;0.0;Nom;Plur;;;;bˈɪɾnə;"b""I4n@"
A1;Bitte;bitte;die;;Substantiv;;https://www.dwds.de/wb/Bitte;0.0;;;;;;bˈɪtə;"b""It@"
A2;Blatt;Blatt;das;;Substantiv;neut.;https://www.dwds.de/wb/Blatt;0.0;Nom;Sing;;;;blˈat;"bl""at"
A1;Bleistift;Bleistift;der;;Substantiv;mask.;https://www.dwds.de/wb/Bleistift;0.0;Nom;Sing;;;;blˈaɪstɪft;"bl""aIstIft"
A1;Blick;Blick;der;;Substantiv;mask.;https://www.dwds.de/wb/Blick#1;0.0;Nom;Sing;;;;blˈɪk;"bl""Ik"
B1;Blitz;Blitz;der;;Substantiv;mask.;https://www.dwds.de/wb/Blitz;0.0;Nom;Sing;;;;blˈɪts;"bl""Its"
A2;Blog;Blog;;;Substantiv;mask.;https://www.dwds.de/wb/Blog;0.0;Nom;Sing;;;;blˈoːk;"bl""o:k"
A1,BW1;Blume;Blume;die;;Substantiv;fem.;https://www.dwds.de/wb/Blume;0.0;Nom;Plur;;;;blˈʊmə;"bl""Um@"
A2;Bluse;Bluse;die;;Substantiv;fem.;https://www.dwds.de/wb/Bluse;0.0;Nom;Sing;;;;blˈʊsə;"bl""Us@"
BW1;Blüte;Blüte;die;;Substantiv;fem.;;;Nom;Sing;;;;blˈyːtə;"bl""y:t@"
B1;Boden;Boden;der;;Substantiv;mask.;https://www.dwds.de/wb/Boden;0.0;Nom;Sing;;;;bˈoːdən;"b""o:d@n"
A1;Bogen;Bogen;der;;Substantiv;mask.;https://www.dwds.de/wb/Bogen#2;0.0;Nom;Sing;;;;bˈoːɡən;"b""o:ɡ@n"
A2;Bohne;Bohne;die;;Substantiv;fem.;https://www.dwds.de/wb/Bohne;0.0;Nom;Sing;;;;bˈoːnə;"b""o:n@"
B1,BW3;Boot;Boot;das;;Substantiv;neut.;https://www.dwds.de/wb/Boot#1;0.0;Nom;Sing;;;;bˈoːt;"b""o:t"
B1;Botschaft;Botschaft;die;;Substantiv;fem.;https://www.dwds.de/wb/Botschaft;0.0;Nom;Sing;;;;bˈoːtʃaft;"b""o:tSaft"
B1;Braten;brater;der;;Substantiv;mask.;https://www.dwds.de/wb/Braten;0.0;Nom;Sing;;;;bɾˈɑːtən;"b4""A:t@n"
B1;Bremse;Bremse;die;;Substantiv;fem.;https://www.dwds.de/wb/Bremse#1;0.0;Nom;Sing;;;;bɾˈɛmsə;"b4""Ems@"
A1,BW1;Brief;Brief;der;;Substantiv;mask.;https://www.dwds.de/wb/Brief;0.0;Nom;Sing;;;;bɾˈiːf;"b4""i:f"
B1;Briefkasten;Briefkasten;der;;Substantiv;mask.;https://www.dwds.de/wb/Briefkasten;0.0;Nom;Sing;;;;bɾˈiːfkastən;"b4""i:fkast@n"
A1;Briefmarke;Briefmark;die;;Substantiv;fem.;https://www.dwds.de/wb/Briefmarke;0.0;Nom;Plur;;;;bɾˈiːfmaɾkə;"b4""i:fma4k@"
B1;Brieftasche;brieftasche;die;;Substantiv;fem.;https://www.dwds.de/wb/Brieftasche;0.0;Nom;Sing;;;;bɾˈiːftaʃə;"b4""i:ftaS@"
B1;Briefträger;Briefträger;der;;Substantiv;mask.;https://www.dwds.de/wb/Brieftr%C3%A4ger;0.0;Nom;Sing;;;;bɾˈiːftɾɛːɡɜ;"b4""i:ft4E:ɡ3"
B1;Briefträgerin;Briefträgerin;die;;Substantiv;fem.;https://www.dwds.de/wb/Brieftr%C3%A4gerin;0.0;Nom;Sing;;;;bɾˈiːftɾɛːɡərˌɪn;"b4""i:ft4E:ɡ@r%In"
B1;Briefumschlag;Briefumschlag;der;;Substantiv;mask.;https://www.dwds.de/wb/Briefumschlag;0.0;Nom;Sing;;;;bɾˈiːfʊmʃlˌɑːk;"b4""i:fUmSl%A:k"
A2,BW3;Brille;Brille;die;;Substantiv;fem.;https://www.dwds.de/wb/Brille;0.0;Nom;Sing;;;;bɾˈɪlə;"b4""Il@"
B1;Broschüre;Broschüre;die;;Substantiv;fem.;https://www.dwds.de/wb/Brosch%C3%BCre;0.0;Nom;Sing;;;;bɾˈɔʃyːrə;"b4""OSy:r@"
A1,BW1;Brot;Brot;das;;Substantiv;neut.;https://www.dwds.de/wb/Brot;0.0;Nom;Sing;;;;bɾˈoːt;"b4""o:t"
A1,BW1;Bruder;Bruder;der;Brüder;Substantiv;mask.;https://www.dwds.de/wb/Bruder;0.0;Nom;Sing;;;;bɾˈuːdɜ;"b4""u:d3"
B1;Brust;Brust;die;;Substantiv;fem.;https://www.dwds.de/wb/Brust;0.0;Nom;Sing;;;;bɾˈʊst;"b4""Ust"
A1;Brötchen;Brötchen;das;;Substantiv;neut.;https://www.dwds.de/wb/Br%C3%B6tchen;0.0;Nom;Sing;;;;bɾˈøːtçən;"b4""2:tC@n"
B1;Brötli;Brötli;das;;Substantiv;neut.;https://www.dwds.de/wb/Br%C3%B6tli;0.0;Nom;Sing;;;;bɾˈœtliː;"b4""9tli:"
A2,BW3;Brücke;Brücke;die;;Substantiv;fem.;https://www.dwds.de/wb/Br%C3%BCcke;0.0;Nom;Sing;;;;bɾˈʏkə;"b4""Yk@"
B1;Bub;bub;der;;Substantiv;mask.;https://www.dwds.de/wb/Bub;0.0;Nom;Sing;;;;bˈuːp;"b""u:p"
A1,BW1;Buch;Buch;das;Bücher;Substantiv;neut.;https://www.dwds.de/wb/Buch;0.0;Nom;Sing;;;;bˈuːx;"b""u:x"
B1;Buchhandlung;Buchhandlung;die;;Substantiv;fem.;https://www.dwds.de/wb/Buchhandlung;0.0;Nom;Sing;;;;bˈʊxhandlˌʊŋ;"b""Uxhandl%UN"
A1;Buchstabe;Buchstabe;der;;Substantiv;mask.;https://www.dwds.de/wb/Buchstabe;0.0;Nom;Sing;;;;bˈuːxʃtɑːbə;"b""u:xStA:b@"
B1;Buffet;Buffet;das;;Substantiv;neut.;https://www.dwds.de/wb/Buffet;0.0;;;;;;bˈʊfət;"b""Uf@t"
B1,BW3;Burg;Burg;die;Burgen;Substantiv;fem.;https://www.dwds.de/wb/Burg;0.0;Nom;Sing;;;;bˈʊɐk;"b""U6k"
A1;Bus;Bus;der;;Substantiv;mask.;https://www.dwds.de/wb/Bus;0.0;Nom;Sing;;;;bˈʊs;"b""Us"
A1,BW1;Butter;Butter;die;;Substantiv;fem.;https://www.dwds.de/wb/Butter;0.0;Nom;Plur;;;;bˈʊtɜ;"b""Ut3"
BW3;Bäcker;Bäcker;der;du backst;Substantiv;mask.;;;Nom;Sing;;;;bˈɛkɜ;"b""Ek3"
A1;Bäckerei;Bäckerei;die;;Substantiv;fem.;https://www.dwds.de/wb/B%C3%A4ckerei;0.0;Nom;Sing;;;;bˌɛkeːrˈaɪ;"b%Eke:r""aI"
BW1;Bär;Bär;der;;Substantiv;mask.;;;Nom;Sing;;;;bˈɛːɾ;"b""E:4"
B1;Büchse;Büchse;die;;Substantiv;fem.;https://www.dwds.de/wb/B%C3%BCchse#1;0.0;Nom;Sing;;;;bˈʏksə;"b""Yks@"
B1;Büfett;Büfett;das;;Substantiv;neut.;https://www.dwds.de/wb/B%C3%BCfett;0.0;Nom;Sing;;;;byːfˈɛt;"by:f""Et"
B1;Bühne;Bühne;die;;Substantiv;fem.;https://www.dwds.de/wb/B%C3%BChne;0.0;Nom;Sing;;;;bˈyːnə;"b""y:n@"
